url,标题,作者,发表时间,字数,浏览数
https://www.jianshu.com/p/6642321582d6," 你的车没这9样“神功”护体就敢往西藏跑，那是自讨苦吃呢！  一起玩车 2017-03-212评 一说到自驾游，车友们自然各有各的酸甜苦辣。俗话说：做什么事用什么人，这自驾游选车也是一个道理。如果不选对车型，一个来回的路程，那别说是人呢！估计车也快被折腾的散架。每年的夏天是最适合开车去西藏的季节，这可不夏日临近，估计现在有不少喜欢自驾的车友们已经计划好开车去西藏旅游了吧。虽说什么车都可以去，但能去不一定就说明适合，那么自驾游去西藏开什么车最合适呢？这可也是门学问，知道了那可让你在旅途中省去不少麻烦，同时也会增添不少快乐。    说到选车，这自驾游去西藏最合适的车并不在于排量的大小，主要还得看发动机扭矩和马力的多少，毕竟西藏高海拔地区少不了陡峭的坡坡坎坎。一般300以下的马力爬坡就显得很吃力，哪怕4.0排量的车型要是动力跟不上，也不能逃脱高原反应的减力‘厄运’。其实普通的家用轿车也有可能到达西藏，只是跑一趟估计这车就废了一半了。  车主要想旅途万无一失，顺顺利利的话，选车总结起来应该满足这几个条件：1）高底盘车，比如越野车或SUV，要不然很多障碍物就跨不过去! 、2）四驱车型 、3）车辆必须具备一些基本的越野功能，4）选择轴距长的车型，5）通用性强，如选择保有量大的车，好找配件和维修、6）动力性强、7）可靠性高，8）选择空间大的车型。9）别太娇贵，能吃粗粮  现在我来具体了解下这些特质对一辆远赴西藏的自驾车重要性吧。  自驾车空间大，最大的好处便是所装的物品多，其次对于乘坐的人来说自然也轻松不少，至少没有因为空间小而产生的憋屈压抑，为旅途增加了温馨感。由于整个藏区的海拔比较高，气候多变，路况、自然环境恶劣，同时城镇与城镇之间距离比较远，所以进藏前应当先对车辆彻底检查一遍，特别注意轮胎这些易损件。而且出发前必需把必备物质带齐全，比如备胎、氧气、厚衣物、常备药物、修车工具等，这时候空间大就为这些‘硬‘需物腾出了更多空间，为你的出行做好物质上的保障。    还有就是要选用那种当地保有量较大的自驾车。自驾去西藏几千公里的漫长路途，难免在途中不出个故障之类的意外情况，特别是在运行环境很差的藏区了。一旦出现自驾车的某个零部件出了故障，也能在短时间内在当地找到合适的配件，以免耽搁了自己的行程。否者，只能在当地白白消磨时间，要不等着修好车那么就让大卡车运回去，这又不是为愉快的旅途添堵吗？所以车主要特别注意这一点，不怕一万就怕万一呀。  自驾车的可靠性那务必要在出行前做个全方位的‘体检’。一定要选用哪种故障率低的车，并且在出发之前做系统性的检查，一切达标才上路，要不然上了西藏，坏在一个前不着村后不着路的地方，那车主就够麻烦了。    最好选哪种越野性能好的车，比如SUV或越野车。所谓的“高、精、尖”技术的车或过于个性的车型那就别用了，还是乖乖把它放在家里要好。有些不了解情况的车友又要反问：为什么？不是车性能越好越有保障吗？车好还不能开了。确实，车上高科技设备越多，车辆的性能会越好，但考虑到藏区的实际状况，过多的高科技可能反而会影响你的运用。比如加油就是足以令车主头痛，这些车辆的发起机特别先进，紧缩比特别的高，很多车都要求用97#甚至更高标号的汽油，但是大部分藏区能找到93#的汽油就很不错了，很多小加油站油品可能会更差，这样的油加到你的爱车里，不但对车损伤很大有时侯可能连正常的运用都保证不了。所以，为了爱车，为了愉快的旅途还是要考虑到实际的一些情况。      还有一点，除了越野性能好外，自驾车轴距长短也具有不小的影响。长轴距的车行驶稳定性比短轴距的车好，对于到西藏这么长的路途，还是选择这种长轴距的车比较恰当。特别川藏、滇藏路况又特别恶劣，烂路高速行驶时短轴距的车平稳性会更差，转弯时更容易甩尾。为了驾车的安全性，避免在高速行驶时发生侧翻的事故，建议还是选择这种长轴距的车出行。  当然，自驾车通过性要强，通过性就是指底盘一定要高，要不然到了西藏，那么多障碍物就会跨不过去! 到时候影响到前行的进程。    还有动力性也一定要强，满足远行的要求。西藏海拔高，地理环境复杂，坡坡坎坎太多，为了能让自驾车在乱石高岗中突破前行，所以动力性不能太小，建议大于1.8L的排量或涡轮增压的汽车前行。很多车友会担心西藏空气含氧量低会影响涡轮效率，其实，在高原地区涡轮增压器主要面临的是由于流量降低而产生的喘振,这就取决于增压器的选型是否准确。而且汽车生产厂家在车型上市前检验中，一定会做三高实验，高原实验是必不可少的(一般5000米左右)，通不过他们也不会推向市场。    除以上对长距离自驾车的选购要求外，车油箱的大小还是需要适当考虑。在其他条间满足条件外，尽量选择箱稍微大一点的车型。试想如果每跑三四百公里就要加一次油的话，车主是不是会很烦的？小编从自己的角度来看，认为确实是这样。  有些车主可能还没想到自驾选车还有这么多学问。当然，为了你的路途顺畅，少一些揪心的事，了解这些远行的常识是非常必要的。在这里小编希望以上的内容能助各位有自驾西藏打算的朋友们一路顺畅。",酷车世界,2017.03.28 09:39:45,"字数 1,975","阅读 2,286"
https://www.jianshu.com/p/fae74b6a54e3,MySQL索引背后的数据结构及算法原理,IT程序狮,2016.03.18 10:24:00,"字数 9,927",阅读 928
https://www.jianshu.com/p/7dddaf04a79a,我的大学时光 (三十一),阿钵,2016.11.11 17:47:46,"字数 3,198",阅读 259
https://www.jianshu.com/p/7e9a7ddadc48,2017-10-25,洛儿麻麻,2017.10.25 22:59:23,字数 379,阅读 24
https://www.jianshu.com/p/b18b514c1de2,2017-10-25,绿色田间榆钱,2017.10.25 22:06:48,字数 222,阅读 73
https://www.jianshu.com/p/6a8dea3cf7e2,2017-10-25,紫色蒲公英168,2017.10.26 11:08:25,字数 538,阅读 18
https://www.jianshu.com/p/0e9d9fd4e6c3,程序员面试非技术攻略,欧巴冰冰,2018.10.15 08:46:07,"字数 4,556",阅读 266
https://www.jianshu.com/p/56a4f333a055,2017-10-25,珊瑚_54b6,2017.10.25 22:57:36,字数 571,阅读 42
https://www.jianshu.com/p/a2b6daa92803,程序员的自我修养,欧巴冰冰,2018.10.15 08:57:16,"字数 14,590",阅读 987
https://www.jianshu.com/p/f45f95b17609,小结（2nd-2）--《聪明的投资者》读后感,天龙糖果,2017.01.22 23:11:07,字数 356,阅读 85
https://www.jianshu.com/p/13c2dea44e06,2017-10-28,理想城田生万物娜娜,2017.10.28 23:34:16,字数 355,阅读 37
https://www.jianshu.com/p/993dfdd95917,2017-10-29,理想城田生万物娜娜,2017.10.29 21:54:28,字数 347,阅读 62
https://www.jianshu.com/p/c49dcbccd004,娇小玲珑的Angelababy都顺产了，你还怕疼选择剖？,米粒妈爱分享,2017.01.20 09:24:39,"字数 4,113","阅读 2,003"
https://www.jianshu.com/p/2d01d3edf4d5,《高性能javascript》阅读摘要,任乃千,2017.03.31 22:47:34,"字数 13,360","阅读 1,710"
https://www.jianshu.com/p/072d3a7672c9,27/70 对五年前的自己说,九月星辰,2017.10.12 23:34:38,字数 402,阅读 45
https://www.jianshu.com/p/081c5daa5d7d,收得住浪子，守得住婚姻，她的秘诀：爱情，就是一物降一物,米粒妈爱分享,2017.01.22 13:34:57,"字数 1,817","阅读 4,760"
https://www.jianshu.com/p/aadb198a270c,17种职业，17个梦想，2017年，你想在哪里搞点事情,旅行就是不跟团,2017.01.25 08:05:05,"字数 3,234",阅读 114
https://www.jianshu.com/p/a3c55bffb44b,脑洞,申谂峷峷,2018.06.08 23:06:15,字数 267,阅读 33
https://www.jianshu.com/p/b171eab1afd4,致我的少年时代,淡淡的季风,2017.03.06 07:28:22,字数 143,阅读 87
https://www.jianshu.com/p/4865a1c1d77a,本田思域2017两厢掀背版hatchback全新平台全新车型,酷车世界,2017.04.03 17:12:20,字数 649,阅读 478
https://www.jianshu.com/p/cb2137450211,爱的回答,乐颜薇薇,2017.08.15 12:39:00,"字数 1,172",阅读 43
https://www.jianshu.com/p/27e8fc18391c,救美 记,逍遥教主,2015.07.24 14:31:18,"字数 5,087",阅读 75
https://www.jianshu.com/p/80a749308bd0,2017川藏线租车拼车自驾 路线+时间+车型+装备+加油攻略,藏迷旅行tt,2017.05.17 17:32:18,"字数 3,413",阅读 399
https://www.jianshu.com/p/cd2e8db46809,勇敢者的游戏：最刺激的西藏自驾16日游,华闻视线,2017.03.08 13:08:25,"字数 7,769",阅读 210
https://www.jianshu.com/p/d44c6e2123ed,春的脚步,八斗才001,2017.07.18 06:20:09,字数 48,阅读 37
https://www.jianshu.com/p/84fe04875ea5,颠覆耳机界的时尚设计，汪峰的FIIL CC推粉色款突显少女心,科技焦点指南,2020.07.27 20:28:16,"字数 1,393",阅读 9
https://www.jianshu.com/p/5357d6b0fd4c,观致和科尼塞克联手打造的纯电动超跑帅到没朋友，但是价格呢？,酷车世界,2017.04.03 17:11:45,字数 451,阅读 84
https://www.jianshu.com/p/8a1d56ed4a52,聪明的投资者,惜她,2017.11.05 21:00:59,"字数 29,964","阅读 5,058"
https://www.jianshu.com/p/cdf982ebcef3,UIbutton 换行且不同字体大小颜色设置,wayne_YU,2019.04.26 10:42:52,字数 115,阅读 114
https://www.jianshu.com/p/9dad1e6e222c,隐藏 tableview 某一行的分割线,wayne_YU,2019.04.20 15:06:36,字数 12,阅读 53
https://www.jianshu.com/p/1d7526041789,相约有心人！七夕节，思普瑞广场项目部带你深情打开西北公司2017年年中工作会报告汇编！,幸福大队长,2017.08.28 13:16:48,字数 489,阅读 437
https://www.jianshu.com/p/eee523d34683,“一篇论文14位作者，有10位来自同一研究所”来自期刊主编的提醒,查尔斯沃思英国编辑团队,2020.08.11 13:55:52,字数 995,阅读 6
https://www.jianshu.com/p/33ccf4585354,关于论文图表的重要提示——查尔斯沃思专家建议,查尔斯沃思英国编辑团队,2020.07.23 10:01:52,"字数 1,005",阅读 10
https://www.jianshu.com/p/254be83ceb49,weex的简单使用,蓝心儿的蓝色之旅,2016.05.24 14:46:59,"字数 1,933","阅读 30,157"
https://www.jianshu.com/p/d92b1bf67cd0,陪伴，是最完美的爱。,淡淡的季风,2017.11.26 13:09:58,"字数 1,022",阅读 74
https://www.jianshu.com/p/9d82bc8a9538,9.8刘润商学院感悟：如何快速学习,王朋彦,2017.09.09 02:10:37,字数 101,阅读 50
https://www.jianshu.com/p/9356075995b8,如果有来生,淡淡的季风,2018.01.11 13:46:14,字数 993,阅读 51
https://www.jianshu.com/p/71386b52948b,2017年（NO.7） 《唐诗三百首》,还不至于,2017.03.04 21:13:53,字数 166,阅读 48
https://www.jianshu.com/p/0a37b876e5a5,"Lila,我想对你说",小Lila,2017.07.04 23:27:06,字数 513,阅读 46
https://www.jianshu.com/p/7164100e9bd5,滚蛋吧！正能量！,格格读书会,2016.07.17 09:01:27,"字数 1,981",阅读 123
https://www.jianshu.com/p/485b270e1675,2018-1-7付出才有回报，大自然是共生的。,天龙糖果,2018.01.07 13:45:16,字数 54,阅读 42
https://www.jianshu.com/p/0e7b5fcdf257,农夫的担忧,天龙糖果,2017.10.26 01:17:11,字数 693,阅读 36
https://www.jianshu.com/p/6278be56d868,上帝的光，医治的爱,高桥先生,2017.07.04 16:14:24,字数 484,阅读 132
https://www.jianshu.com/p/4205d561fb9f,「推荐」7个涨姿势又有趣的网站，助你成为知识达人,IT程序狮,2019.12.17 21:07:39,字数 650,阅读 491
https://www.jianshu.com/p/b66d4e1e9844,走回内心神圣的殿堂，生命在你手中,阳光Sunflower,2017.08.27 13:42:40,"字数 1,061",阅读 64
https://www.jianshu.com/p/a1de50f22a39,从高考草鱼阅读题想到的：你的生活中，真的有那么多巧合吗？,A索Emma,2017.06.10 23:05:00,字数 705,阅读 177
https://www.jianshu.com/p/df79d19ee275,一棵树,伊水伊始,2017.03.06 23:13:55,字数 416,阅读 17
https://www.jianshu.com/p/08fb0fc1f24f,有一种“一物降一物”的爱情，叫陈小春&应采儿！,星聚APP,2016.12.08 16:02:25,"字数 1,830",阅读 110
https://www.jianshu.com/p/b43d631a30c5,陈小春应采儿:问世间情为何物，只谓一物降一物,玛嗒嗒,2017.09.23 20:23:28,"字数 1,944","阅读 1,437"
https://www.jianshu.com/p/30e4596b3dbe,超凶的陈小春，为什么会养出一个超萌的娃？,花痴女王,2017.09.28 01:40:12,"字数 4,033",阅读 231
https://www.jianshu.com/p/d008aba133b4,陈小春&应采儿：结婚6年，爱情就是一物降一物！,东西风尚,2016.12.12 19:00:41,"字数 1,833",阅读 103
https://www.jianshu.com/p/5f1a0ecf437b,笔记 认识主观世界,九月星辰,2019.10.07 22:48:17,字数 506,阅读 43
https://www.jianshu.com/p/35826b5f6b3f,双十一，我携两位素未谋面的妹纸上影院！！看海贼王..,See丶Sea,2016.11.12 04:23:26,"字数 1,465",阅读 98
https://www.jianshu.com/p/50ca0331b599,孩子是一面镜子，照出的是父母的样子,九月星辰,2019.10.21 22:51:06,字数 675,阅读 338
https://www.jianshu.com/p/bcdf540c8404,站在自己的光环下,一颗心的苏浅,2016.08.21 09:11:19,"字数 1,005",阅读 66
https://www.jianshu.com/p/2ecffd256657,开心巽寮湾亲子游,min小敏,2017.08.20 18:02:42,字数 280,阅读 109
https://www.jianshu.com/p/dbf377cbcdc1,摆脱父母的控制吧，不要再追求他们的认可,风墟,2016.12.20 12:39:47,"字数 3,919",阅读 992
https://www.jianshu.com/p/b04c18bb42de,Weex的简单使用(iOS),指尖的跳动,2017.05.31 17:24:13,字数 9,阅读 44
https://www.jianshu.com/p/32a6ac9fc503,网易严选App感受Weex开发,木羽zwwill,2017.08.26 00:29:12,"字数 6,827","阅读 15,103"
https://www.jianshu.com/p/0c205dcbbf79,深圳通：升级“OA大脑”，赋能2000万人智慧出行,华闻视线,2020.07.25 15:19:37,"字数 1,528",阅读 5
https://www.jianshu.com/p/90e57a728364,信创体系下，政府如何一键升级公文管理？,华闻视线,2020.08.08 11:45:36,"字数 1,915",阅读 14
https://www.jianshu.com/p/7ba8e6f1ce71,「切莫信汝意，汝意不可信」——自然法师开示节录,昭雪祖意,2019.05.01 17:50:58,"字数 1,263",阅读 95
https://www.jianshu.com/p/6d979c57a518,“小外”建筑风光之旅开启！首期线下打卡武汉建工科技中心,华闻视线,2020.06.28 23:33:25,字数 884,阅读 18
https://www.jianshu.com/p/0a713c5f0693,生蚝说：暂不参与反抽,果园生蚝,2016.03.01 17:25:53,字数 833,阅读 281
https://www.jianshu.com/p/0ba7e7fe7303,一路向西，追梦西藏 一（记7.1日成都-拉萨自驾游）,奔跑的小虎,2017.07.29 14:54:27,"字数 6,783",阅读 659
https://www.jianshu.com/p/502b2264ade7,感恩，2019,高桥先生,2019.12.31 17:24:07,字数 579,阅读 83
https://www.jianshu.com/p/b2fd0bc95770,写在2020上半年的最后一天,高桥先生,2020.06.30 09:51:55,字数 444,阅读 62
https://www.jianshu.com/p/8cde001de311,Walking in the light,高桥先生,2020.07.26 15:01:45,字数 511,阅读 15
https://www.jianshu.com/p/4f6b4544863e,我的生命之缘,菱子lingzi,2016.11.16 20:44:58,"字数 1,858",阅读 29
https://www.jianshu.com/p/13c2e0bb75b5,给我最爱的备齐,喵喵小公主312,2017.06.14 22:19:59,字数 463,阅读 27
https://www.jianshu.com/p/a50776918562,微信小程序点餐界面,Hahn_,2020.06.19 17:06:24,字数 85,阅读 175
https://www.jianshu.com/p/ae74555833d8,冬天，我来了（liao）,有风的夏日,2017.11.17 07:12:55,字数 166,阅读 224
https://www.jianshu.com/p/701ae877e534,【如何做一个坚持星球的好馒头？——“度”人渡己】,允许_ca20,2020.07.02 22:07:18,"字数 1,288",阅读 108
https://www.jianshu.com/p/ad614fd5268b,2020-01-01,min小敏,2020.01.01 22:13:58,字数 464,阅读 25
https://www.jianshu.com/p/12c08cf350ea,天使与宝贝,泠维汐,2017.09.29 23:03:26,字数 84,阅读 40
https://www.jianshu.com/p/691ad99b377d,记录生活点滴——谢谢你,min小敏,2020.01.01 22:26:08,字数 177,阅读 15
https://www.jianshu.com/p/a524ac0e6e04,你内在是什么馅呀？,菠萝范大叔,2017.10.07 13:39:52,字数 0,阅读 213
https://www.jianshu.com/p/7d202d45f7f0,The story of my life,带你去南极看企鹅,2017.11.26 17:35:47,字数 297,阅读 146
https://www.jianshu.com/p/557256740356,第13篇-20天成长心得：从找不到孩子优点到真心感赏孩子优点-20170822,春华__秋实,2017.08.22 09:23:46,"字数 2,560",阅读 536
https://www.jianshu.com/p/24d88d223390,北戴河六夜七天亲子游,牛泳书海,2017.07.24 22:21:43,"字数 5,145","阅读 2,219"
https://www.jianshu.com/p/da97d6bf1d94,何炅：马东是这么追捕何老师进奇葩说的,东西风尚,2017.06.25 23:03:02,"字数 2,400",阅读 216
https://www.jianshu.com/p/1df90a0f46a9,应采儿厨艺被嫌弃 陈小春却说好吃？最好的爱情就是一物降一物,潮流一起说,2017.11.02 17:22:00,字数 737,阅读 56
https://www.jianshu.com/p/4bd1c8daaf31,想要文身的同志们请注意这几件小事,东西风尚,2017.08.20 21:17:47,"字数 2,640",阅读 300
https://www.jianshu.com/p/e79fcadbdcee,9.2分今年最花痴综艺：谁不想看高颜值高智商的小哥哥在一起？,花痴女王,2020.08.01 20:19:35,"字数 5,603",阅读 333
https://www.jianshu.com/p/e2ff1aed7463,秃顶的秦昊，发福的潘粤明，为什么赢的总是国产悬疑剧？,花痴女王,2020.07.07 23:09:50,"字数 4,111","阅读 1,045"
https://www.jianshu.com/p/8d10a64007a7,国产剧日常困惑：为什么演小三变成“高危职业”？,花痴女王,2020.08.09 20:10:05,"字数 3,990",阅读 254
https://www.jianshu.com/p/f22f5154f188,234.与喵共舞124~家长会的表扬,摹喵居士,2016.09.29 12:12:55,字数 560,阅读 13
https://www.jianshu.com/p/98bda9a1a2e8,学游泳札记（一）,by小微,2017.01.15 18:35:19,"字数 1,171",阅读 95
https://www.jianshu.com/p/79d1d0f4db50,盘点圈粉无数的陈小春父子的教育方式！,奇妈育儿,2017.09.26 09:56:40,"字数 2,591",阅读 251
https://www.jianshu.com/p/323b045f82e8,为什么《红楼梦》中的香菱要写作丨小说精进营,娜末,2017.08.20 07:49:18,"字数 1,785",阅读 581
https://www.jianshu.com/p/8c6a2ff8cb54,《半个喜剧》：爱情重要还是事业重要，这个剧会给你想要的答案,玛嗒嗒,2020.03.02 03:05:29,"字数 1,561",阅读 89
https://www.jianshu.com/p/7f4e9aaf06fe,《曼巴精神：科比自传》：浅谈科比带给我们的5点人生思考,玛嗒嗒,2020.03.02 03:01:14,"字数 2,706",阅读 481
https://www.jianshu.com/p/c6f37e499a9c,陈小春&应采儿：为了你，我变成了最好的自己,暴走萝莉Lee,2017.09.24 11:33:14,"字数 1,780","阅读 2,628"
https://www.jianshu.com/p/c84a08b0962d,晨趣～逛新华公园有感,奔跑的小虎,2018.10.11 22:49:12,字数 515,阅读 348
https://www.jianshu.com/p/eed02a1ae574,无题,奔跑的小虎,2018.10.11 22:53:34,字数 154,阅读 29
https://www.jianshu.com/p/ebe4c97166db,遗憾有多可怕,舒心来唠唠嗑,2016.11.01 14:55:55,"字数 1,315",阅读 75
https://www.jianshu.com/p/a9b2345acfda,如果是心情好，就一起吃吃饭，如果吃不下，就拜托了冰箱。,納澜蓉箬,2016.08.02 22:48:12,字数 651,阅读 28
https://www.jianshu.com/p/0cab3045c621,纪念一只兔子,木子ity,2017.08.15 23:47:56,"字数 1,094",阅读 58
https://www.jianshu.com/p/03b65052ec2d,2017-05-25第五天,一个大齐,2017.05.25 21:39:53,字数 411,阅读 55
https://www.jianshu.com/p/da50171360ff,演讲让你的人生出彩,多吉巴姆,2020.06.23 17:04:13,字数 803,阅读 75
https://www.jianshu.com/p/964f39211bc6,65期演说生产力第一天复盘——“易想天开”,WJ周周,2020.07.12 00:48:08,字数 454,阅读 213
https://www.jianshu.com/p/017e50ab6ded,【一个深藏魔法棒的俏精灵，影响和改写了我人生轨迹，这个奇女子成了我生命中的贵人】,允许_ca20,2020.06.18 12:18:20,"字数 1,480",阅读 15
https://www.jianshu.com/p/587729d0eebf,为什么要坚持阅读,慧长青,2020.05.28 07:10:51,字数 527,阅读 214
